Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Year-Month,Shipping Days,Profit Margin %
7595,US-2024-104777,2024-01-23,2024-01-28,Standard Class,CG-43855,Consumer,East,Virginia,Technology,Accessories,1625.78,3,0.4,-32.14,2024,1,Jan,2024-01,5,-1.98
7596,US-2024-107195,2024-01-23,2024-01-24,Second Class,CG-46128,Corporate,West,Arizona,Technology,Machines,3019.96,4,0.0,153.6,2024,1,Jan,2024-01,1,5.09
7597,US-2024-101709,2024-01-23,2024-01-28,Second Class,CG-40838,Home Office,South,Florida,Technology,Copiers,407.0,2,0.2,134.64,2024,1,Jan,2024-01,5,33.08
7598,US-2024-104052,2024-01-24,2024-01-28,First Class,CG-28673,Consumer,South,Tennessee,Technology,Accessories,4509.62,4,0.1,-852.76,2024,1,Jan,2024-01,4,-18.91
7599,US-2024-102137,2024-01-24,2024-01-28,First Class,CG-40991,Corporate,South,Georgia,Furniture,Tables,341.09,1,0.0,-66.64,2024,1,Jan,2024-01,4,-19.54
7600,US-2024-103856,2024-01-24,2024-01-26,Standard Class,CG-60343,Home Office,Central,Missouri,Technology,Phones,3503.28,5,0.2,-730.93,2024,1,Jan,2024-01,2,-20.86
7601,US-2024-102236,2024-01-24,2024-01-25,Same Day,CG-35430,Corporate,East,Massachusetts,Office Supplies,Binders,519.45,4,0.0,160.24,2024,1,Jan,2024-01,1,30.85
7602,US-2024-103704,2024-01-24,2024-01-26,Same Day,CG-65602,Home Office,South,Florida,Technology,Machines,280.91,6,0.2,17.77,2024,1,Jan,2024-01,2,6.33
7603,US-2024-108794,2024-01-24,2024-01-31,Standard Class,CG-83604,Corporate,East,New Jersey,Technology,Accessories,284.45,1,0.3,76.3,2024,1,Jan,2024-01,7,26.82
7604,US-2024-106113,2024-01-24,2024-01-28,Standard Class,CG-14313,Consumer,East,Pennsylvania,Technology,Machines,3398.57,5,0.0,-789.32,2024,1,Jan,2024-01,4,-23.23
7605,US-2024-109546,2024-01-24,2024-01-25,Same Day,CG-69624,Consumer,Central,Missouri,Furniture,Tables,1728.83,4,0.5,318.29,2024,1,Jan,2024-01,1,18.41
7606,US-2024-107032,2024-01-25,2024-01-26,Second Class,CG-68156,Consumer,South,Tennessee,Furniture,Tables,142.12,1,0.0,-6.36,2024,1,Jan,2024-01,1,-4.48
7607,US-2024-107848,2024-01-25,2024-01-28,Second Class,CG-95692,Home Office,East,Massachusetts,Furniture,Chairs,1875.82,4,0.5,435.18,2024,1,Jan,2024-01,3,23.2
7608,US-2024-107155,2024-01-25,2024-01-30,First Class,CG-14862,Corporate,South,Florida,Furniture,Bookcases,1905.81,5,0.5,7.8,2024,1,Jan,2024-01,5,0.41
7609,US-2024-103222,2024-01-25,2024-01-29,Standard Class,CG-25269,Consumer,East,Pennsylvania,Office Supplies,Paper,589.88,5,0.0,35.74,2024,1,Jan,2024-01,4,6.06
7610,US-2024-109387,2024-01-25,2024-02-01,Standard Class,CG-32980,Consumer,Central,Michigan,Furniture,Bookcases,2932.55,4,0.2,497.34,2024,1,Jan,2024-01,7,16.96
7611,US-2024-100232,2024-01-25,2024-01-29,Standard Class,CG-10836,Corporate,West,Arizona,Technology,Phones,193.05,1,0.0,48.45,2024,1,Jan,2024-01,4,25.1
7612,US-2024-107369,2024-01-25,2024-01-31,Same Day,CG-61049,Home Office,South,Tennessee,Furniture,Furnishings,3951.31,6,0.1,719.58,2024,1,Jan,2024-01,6,18.21
7613,US-2024-104623,2024-01-25,2024-01-27,Standard Class,CG-81661,Home Office,Central,Missouri,Technology,Copiers,2129.49,7,0.3,1146.37,2024,1,Jan,2024-01,2,53.83
7614,US-2024-106261,2024-01-26,2024-02-01,First Class,CG-55891,Corporate,Central,Ohio,Office Supplies,Art,50.21,2,0.0,-0.48,2024,1,Jan,2024-01,6,-0.96
7615,US-2024-104575,2024-01-26,2024-01-27,Standard Class,CG-30990,Home Office,South,Florida,Office Supplies,Binders,52.37,2,0.4,14.25,2024,1,Jan,2024-01,1,27.21
7616,US-2024-107614,2024-01-26,2024-01-28,Second Class,CG-82835,Consumer,West,California,Office Supplies,Paper,370.82,5,0.2,70.86,2024,1,Jan,2024-01,2,19.11
7617,US-2024-105286,2024-01-27,2024-01-31,First Class,CG-97693,Home Office,East,Massachusetts,Furniture,Tables,2925.3,6,0.1,627.01,2024,1,Jan,2024-01,4,21.43
7618,US-2024-101902,2024-01-27,2024-01-28,Standard Class,CG-41671,Corporate,East,Virginia,Office Supplies,Art,254.1,8,0.15,-36.26,2024,1,Jan,2024-01,1,-14.27
7619,US-2024-109802,2024-01-27,2024-02-03,Same Day,CG-31216,Corporate,West,Washington,Furniture,Tables,393.33,4,0.2,-15.09,2024,1,Jan,2024-01,7,-3.84
7620,US-2024-108408,2024-01-27,2024-01-31,Standard Class,CG-75350,Corporate,West,California,Office Supplies,Labels,724.81,6,0.0,109.31,2024,1,Jan,2024-01,4,15.08
7621,US-2024-101644,2024-01-27,2024-01-31,Standard Class,CG-62390,Corporate,South,Georgia,Technology,Machines,3147.0,7,0.1,287.49,2024,1,Jan,2024-01,4,9.14
7622,US-2024-108522,2024-01-27,2024-01-30,Standard Class,CG-66551,Consumer,West,Oregon,Office Supplies,Storage,74.14,1,0.1,-6.68,2024,1,Jan,2024-01,3,-9.01
7623,US-2024-106487,2024-01-28,2024-01-29,Second Class,CG-62024,Consumer,West,Washington,Technology,Accessories,3073.16,4,0.5,307.25,2024,1,Jan,2024-01,1,10.0
7624,US-2024-108470,2024-01-28,2024-01-30,Standard Class,CG-64400,Home Office,East,New Jersey,Furniture,Tables,1381.31,3,0.2,-294.08,2024,1,Jan,2024-01,2,-21.29
7625,US-2024-107510,2024-01-28,2024-01-29,Second Class,CG-75396,Corporate,West,Arizona,Furniture,Bookcases,1195.96,3,0.0,-63.98,2024,1,Jan,2024-01,1,-5.35
7626,US-2024-101862,2024-01-28,2024-01-30,Same Day,CG-89551,Corporate,Central,Missouri,Furniture,Furnishings,3766.85,7,0.0,46.29,2024,1,Jan,2024-01,2,1.23
7627,US-2024-109477,2024-01-29,2024-02-01,Standard Class,CG-80412,Corporate,South,North Carolina,Technology,Phones,3700.12,8,0.3,-825.01,2024,1,Jan,2024-01,3,-22.3
7628,US-2024-102440,2024-01-29,2024-02-03,Second Class,CG-38844,Home Office,East,Massachusetts,Furniture,Tables,1964.02,3,0.4,625.51,2024,1,Jan,2024-01,5,31.85
7629,US-2024-108719,2024-01-29,2024-02-01,Second Class,CG-42581,Consumer,South,Tennessee,Furniture,Bookcases,571.26,7,0.4,-67.42,2024,1,Jan,2024-01,3,-11.8
7630,US-2024-106282,2024-01-29,2024-02-01,Same Day,CG-95666,Home Office,West,California,Furniture,Bookcases,1480.98,6,0.2,470.62,2024,1,Jan,2024-01,3,31.78
7631,US-2024-104148,2024-01-29,2024-01-30,First Class,CG-23695,Corporate,Central,Missouri,Technology,Copiers,6343.79,8,0.0,-1385.04,2024,1,Jan,2024-01,1,-21.83
7632,US-2024-109868,2024-01-29,2024-02-03,Second Class,CG-18849,Home Office,West,Nevada,Furniture,Furnishings,2313.4,6,0.0,55.83,2024,1,Jan,2024-01,5,2.41
7633,US-2024-100970,2024-01-30,2024-02-02,Standard Class,CG-56593,Consumer,West,Nevada,Technology,Accessories,6905.99,6,0.0,-813.06,2024,1,Jan,2024-01,3,-11.77
7634,US-2024-104088,2024-01-30,2024-02-01,Standard Class,CG-37806,Consumer,South,Florida,Furniture,Tables,221.66,4,0.1,75.32,2024,1,Jan,2024-01,2,33.98
7635,US-2024-106826,2024-01-30,2024-02-03,Second Class,CG-10863,Consumer,East,Massachusetts,Office Supplies,Labels,704.18,5,0.0,208.37,2024,1,Jan,2024-01,4,29.59
7636,US-2024-109171,2024-01-30,2024-02-02,Same Day,CG-52480,Corporate,East,Pennsylvania,Office Supplies,Labels,178.95,8,0.0,33.16,2024,1,Jan,2024-01,3,18.53
7637,US-2024-106548,2024-01-30,2024-02-04,Second Class,CG-71829,Consumer,West,Nevada,Office Supplies,Labels,414.9,4,0.2,109.0,2024,1,Jan,2024-01,5,26.27
7638,US-2024-107862,2024-01-30,2024-02-06,Second Class,CG-42363,Corporate,South,Alabama,Furniture,Tables,2473.5,7,0.4,782.51,2024,1,Jan,2024-01,7,31.64
7639,US-2024-103961,2024-01-30,2024-01-31,Same Day,CG-61442,Home Office,Central,Illinois,Furniture,Bookcases,252.33,3,0.0,54.03,2024,1,Jan,2024-01,1,21.41
7640,US-2024-103316,2024-01-30,2024-01-31,Same Day,CG-55189,Consumer,Central,Illinois,Technology,Phones,300.76,6,0.3,58.1,2024,1,Jan,2024-01,1,19.32
7641,US-2024-108042,2024-01-30,2024-02-05,Same Day,CG-71921,Consumer,Central,Michigan,Technology,Phones,181.43,2,0.2,-9.2,2024,1,Jan,2024-01,6,-5.07
7642,US-2024-101680,2024-01-30,2024-02-06,First Class,CG-22254,Home Office,West,Nevada,Technology,Accessories,2725.28,3,0.3,17.99,2024,1,Jan,2024-01,7,0.66
7643,US-2024-106453,2024-01-31,2024-02-02,Standard Class,CG-87976,Corporate,South,North Carolina,Technology,Copiers,5232.54,6,0.5,-70.8,2024,1,Jan,2024-01,2,-1.35
7644,US-2024-102480,2024-01-31,2024-02-04,First Class,CG-94259,Corporate,West,Nevada,Furniture,Furnishings,1033.5,4,0.0,122.42,2024,1,Jan,2024-01,4,11.85
7645,US-2024-109445,2024-01-31,2024-02-03,First Class,CG-83343,Home Office,East,Massachusetts,Office Supplies,Storage,598.98,6,0.2,-101.64,2024,1,Jan,2024-01,3,-16.97
7646,US-2024-109932,2024-01-31,2024-02-06,Standard Class,CG-28224,Home Office,West,Arizona,Furniture,Furnishings,1002.97,8,0.3,271.09,2024,1,Jan,2024-01,6,27.03
7647,US-2024-108883,2024-01-31,2024-02-02,First Class,CG-77901,Home Office,West,Nevada,Technology,Accessories,1152.26,4,0.15,-49.14,2024,1,Jan,2024-01,2,-4.26
7648,US-2024-102047,2024-01-31,2024-02-01,Second Class,CG-10279,Consumer,East,Pennsylvania,Office Supplies,Art,391.95,7,0.0,-5.1,2024,1,Jan,2024-01,1,-1.3
7649,US-2024-102349,2024-02-01,2024-02-06,Same Day,CG-26865,Consumer,East,New Jersey,Office Supplies,Art,61.74,1,0.4,-14.6,2024,2,Feb,2024-02,5,-23.65
7650,US-2024-104181,2024-02-01,2024-02-07,Standard Class,CG-64501,Consumer,West,Nevada,Technology,Phones,254.39,4,0.2,-56.31,2024,2,Feb,2024-02,6,-22.14
7651,US-2024-100508,2024-02-01,2024-02-05,First Class,CG-58722,Corporate,Central,Illinois,Technology,Copiers,4184.75,6,0.2,-168.63,2024,2,Feb,2024-02,4,-4.03
7652,US-2024-104741,2024-02-01,2024-02-05,Standard Class,CG-57848,Home Office,Central,Michigan,Furniture,Furnishings,358.94,1,0.0,-44.1,2024,2,Feb,2024-02,4,-12.29
7653,US-2024-101917,2024-02-02,2024-02-03,Standard Class,CG-60032,Home Office,Central,Missouri,Technology,Copiers,7445.07,8,0.0,646.33,2024,2,Feb,2024-02,1,8.68
7654,US-2024-104508,2024-02-02,2024-02-08,First Class,CG-69362,Home Office,East,Pennsylvania,Technology,Machines,3557.04,4,0.3,1138.95,2024,2,Feb,2024-02,6,32.02
7655,US-2024-105125,2024-02-02,2024-02-09,First Class,CG-17463,Corporate,Central,Michigan,Technology,Machines,92.82,1,0.4,3.86,2024,2,Feb,2024-02,7,4.16
7656,US-2024-102188,2024-02-02,2024-02-03,First Class,CG-39536,Corporate,West,Nevada,Furniture,Chairs,1619.91,7,0.1,425.66,2024,2,Feb,2024-02,1,26.28
7657,US-2024-109187,2024-02-02,2024-02-08,Same Day,CG-55496,Home Office,East,Massachusetts,Technology,Accessories,937.82,5,0.0,-34.06,2024,2,Feb,2024-02,6,-3.63
7658,US-2024-105701,2024-02-02,2024-02-08,Same Day,CG-14240,Corporate,East,Pennsylvania,Furniture,Chairs,2944.07,4,0.0,-222.58,2024,2,Feb,2024-02,6,-7.56
7659,US-2024-105722,2024-02-02,2024-02-04,Same Day,CG-81748,Consumer,West,California,Technology,Machines,4476.16,5,0.15,-784.52,2024,2,Feb,2024-02,2,-17.53
7660,US-2024-101509,2024-02-02,2024-02-07,Standard Class,CG-66060,Home Office,Central,Missouri,Technology,Copiers,681.33,4,0.15,183.93,2024,2,Feb,2024-02,5,27.0
7661,US-2024-103527,2024-02-03,2024-02-05,Same Day,CG-46982,Corporate,East,Massachusetts,Technology,Copiers,4251.92,5,0.5,474.68,2024,2,Feb,2024-02,2,11.16
7662,US-2024-109168,2024-02-03,2024-02-07,Same Day,CG-66823,Corporate,East,Virginia,Furniture,Chairs,1428.93,7,0.3,-122.92,2024,2,Feb,2024-02,4,-8.6
7663,US-2024-108712,2024-02-03,2024-02-09,Standard Class,CG-71665,Home Office,East,Pennsylvania,Technology,Machines,704.14,3,0.4,54.35,2024,2,Feb,2024-02,6,7.72
7664,US-2024-101962,2024-02-03,2024-02-07,Second Class,CG-36201,Corporate,East,Virginia,Furniture,Furnishings,1110.77,8,0.0,187.49,2024,2,Feb,2024-02,4,16.88
7665,US-2024-108696,2024-02-03,2024-02-10,Standard Class,CG-16813,Home Office,South,Tennessee,Furniture,Chairs,2188.83,5,0.0,-238.63,2024,2,Feb,2024-02,7,-10.9
7666,US-2024-109724,2024-02-03,2024-02-08,First Class,CG-59740,Consumer,East,New Jersey,Technology,Copiers,4160.22,6,0.1,181.48,2024,2,Feb,2024-02,5,4.36
7667,US-2024-108363,2024-02-03,2024-02-10,Second Class,CG-89246,Consumer,East,New York,Furniture,Chairs,221.46,1,0.2,-29.04,2024,2,Feb,2024-02,7,-13.11
7668,US-2024-105784,2024-02-03,2024-02-05,Second Class,CG-52506,Home Office,West,Washington,Technology,Machines,492.37,1,0.0,142.56,2024,2,Feb,2024-02,2,28.95
7669,US-2024-105892,2024-02-03,2024-02-08,Second Class,CG-28104,Home Office,East,Virginia,Technology,Copiers,1803.57,6,0.4,170.43,2024,2,Feb,2024-02,5,9.45
7670,US-2024-106765,2024-02-04,2024-02-08,Second Class,CG-29032,Consumer,South,Tennessee,Office Supplies,Paper,752.92,7,0.0,59.22,2024,2,Feb,2024-02,4,7.87
7671,US-2024-106244,2024-02-04,2024-02-05,First Class,CG-14825,Home Office,West,Nevada,Office Supplies,Art,170.65,2,0.0,7.64,2024,2,Feb,2024-02,1,4.48
7672,US-2024-109794,2024-02-04,2024-02-07,First Class,CG-66164,Corporate,West,Arizona,Office Supplies,Binders,346.11,8,0.4,113.8,2024,2,Feb,2024-02,3,32.88
7673,US-2024-106199,2024-02-04,2024-02-10,Second Class,CG-19900,Consumer,West,Washington,Technology,Machines,813.72,1,0.0,218.31,2024,2,Feb,2024-02,6,26.83
7674,US-2024-101028,2024-02-04,2024-02-08,Same Day,CG-94523,Home Office,East,Pennsylvania,Office Supplies,Binders,80.79,6,0.4,-3.67,2024,2,Feb,2024-02,4,-4.54
7675,US-2024-106525,2024-02-04,2024-02-07,Second Class,CG-14985,Corporate,Central,Missouri,Office Supplies,Storage,641.05,5,0.0,-24.01,2024,2,Feb,2024-02,3,-3.75
7676,US-2024-100933,2024-02-04,2024-02-07,First Class,CG-98842,Home Office,East,New York,Furniture,Bookcases,2695.25,7,0.0,87.8,2024,2,Feb,2024-02,3,3.26
7677,US-2024-101540,2024-02-04,2024-02-08,First Class,CG-76416,Consumer,East,Massachusetts,Furniture,Bookcases,966.64,6,0.1,-25.73,2024,2,Feb,2024-02,4,-2.66
7678,US-2024-100934,2024-02-04,2024-02-09,Second Class,CG-96188,Consumer,South,Tennessee,Technology,Machines,4560.13,5,0.0,441.12,2024,2,Feb,2024-02,5,9.67
7679,US-2024-104930,2024-02-05,2024-02-09,Same Day,CG-22058,Home Office,South,Florida,Technology,Copiers,1105.62,2,0.3,13.24,2024,2,Feb,2024-02,4,1.2
7680,US-2024-102563,2024-02-05,2024-02-06,Same Day,CG-62228,Home Office,West,Oregon,Furniture,Chairs,389.77,5,0.1,-94.69,2024,2,Feb,2024-02,1,-24.29
7681,US-2024-104814,2024-02-05,2024-02-07,Second Class,CG-59377,Consumer,East,Massachusetts,Furniture,Chairs,4706.92,7,0.1,-823.38,2024,2,Feb,2024-02,2,-17.49
7682,US-2024-108789,2024-02-05,2024-02-06,First Class,CG-25340,Corporate,South,Alabama,Office Supplies,Art,314.23,4,0.0,28.75,2024,2,Feb,2024-02,1,9.15
7683,US-2024-108264,2024-02-05,2024-02-06,Second Class,CG-58479,Consumer,West,California,Technology,Copiers,2036.2,6,0.4,81.96,2024,2,Feb,2024-02,1,4.03
7684,US-2024-102807,2024-02-05,2024-02-10,First Class,CG-69664,Corporate,East,New Jersey,Office Supplies,Labels,402.85,6,0.0,46.66,2024,2,Feb,2024-02,5,11.58
7685,US-2024-108103,2024-02-05,2024-02-11,Standard Class,CG-65547,Consumer,South,Tennessee,Technology,Accessories,1979.79,2,0.5,-341.5,2024,2,Feb,2024-02,6,-17.25
7686,US-2024-102470,2024-02-05,2024-02-06,Same Day,CG-17677,Home Office,Central,Texas,Furniture,Bookcases,1615.49,5,0.4,503.53,2024,2,Feb,2024-02,1,31.17
7687,US-2024-103466,2024-02-05,2024-02-07,Standard Class,CG-31202,Corporate,East,New York,Furniture,Bookcases,2371.39,4,0.0,-227.02,2024,2,Feb,2024-02,2,-9.57
7688,US-2024-101804,2024-02-05,2024-02-11,Same Day,CG-56405,Consumer,West,Washington,Office Supplies,Storage,405.24,4,0.2,120.5,2024,2,Feb,2024-02,6,29.74
7689,US-2024-104755,2024-02-06,2024-02-13,Standard Class,CG-17314,Home Office,South,North Carolina,Technology,Phones,5720.0,8,0.0,1777.05,2024,2,Feb,2024-02,7,31.07
7690,US-2024-100238,2024-02-06,2024-02-10,Same Day,CG-94529,Corporate,East,New York,Technology,Machines,915.13,2,0.4,-18.41,2024,2,Feb,2024-02,4,-2.01
7691,US-2024-101673,2024-02-06,2024-02-12,First Class,CG-85927,Corporate,South,Florida,Technology,Accessories,1752.86,3,0.5,340.98,2024,2,Feb,2024-02,6,19.45
7692,US-2024-106269,2024-02-07,2024-02-14,Second Class,CG-79391,Consumer,East,New Jersey,Technology,Copiers,3106.57,8,0.4,411.55,2024,2,Feb,2024-02,7,13.25
7693,US-2024-104824,2024-02-07,2024-02-14,Standard Class,CG-54609,Consumer,West,Washington,Technology,Copiers,2491.52,6,0.0,631.95,2024,2,Feb,2024-02,7,25.36
7694,US-2024-104130,2024-02-07,2024-02-11,Same Day,CG-84601,Home Office,East,Pennsylvania,Office Supplies,Labels,689.64,6,0.1,53.18,2024,2,Feb,2024-02,4,7.71
7695,US-2024-105379,2024-02-07,2024-02-13,Same Day,CG-66844,Home Office,Central,Illinois,Technology,Accessories,174.2,1,0.0,46.65,2024,2,Feb,2024-02,6,26.78
7696,US-2024-103798,2024-02-07,2024-02-11,First Class,CG-39589,Consumer,South,Tennessee,Furniture,Tables,2040.4,8,0.1,-46.47,2024,2,Feb,2024-02,4,-2.28
7697,US-2024-109175,2024-02-07,2024-02-12,Same Day,CG-46068,Consumer,East,Massachusetts,Office Supplies,Paper,67.96,1,0.0,-6.9,2024,2,Feb,2024-02,5,-10.15
7698,US-2024-106025,2024-02-07,2024-02-10,Standard Class,CG-51139,Home Office,Central,Illinois,Office Supplies,Binders,93.95,1,0.0,10.77,2024,2,Feb,2024-02,3,11.46
7699,US-2024-106172,2024-02-07,2024-02-10,Second Class,CG-16301,Home Office,East,Massachusetts,Furniture,Bookcases,2788.6,5,0.4,295.81,2024,2,Feb,2024-02,3,10.61
7700,US-2024-101128,2024-02-07,2024-02-09,Same Day,CG-95184,Corporate,East,New Jersey,Technology,Machines,653.9,1,0.1,-3.65,2024,2,Feb,2024-02,2,-0.56
7701,US-2024-103317,2024-02-07,2024-02-09,Second Class,CG-68334,Corporate,South,Alabama,Office Supplies,Art,1036.93,8,0.0,-55.9,2024,2,Feb,2024-02,2,-5.39
7702,US-2024-100797,2024-02-07,2024-02-11,First Class,CG-82623,Home Office,East,Massachusetts,Furniture,Furnishings,2685.67,4,0.0,801.06,2024,2,Feb,2024-02,4,29.83
7703,US-2024-101133,2024-02-08,2024-02-12,Same Day,CG-71254,Home Office,Central,Missouri,Office Supplies,Art,236.75,5,0.0,24.34,2024,2,Feb,2024-02,4,10.28
7704,US-2024-101328,2024-02-08,2024-02-09,Standard Class,CG-36041,Home Office,West,Nevada,Technology,Machines,1820.15,3,0.1,39.49,2024,2,Feb,2024-02,1,2.17
7705,US-2024-102294,2024-02-08,2024-02-15,First Class,CG-77833,Home Office,East,New Jersey,Technology,Accessories,1171.06,2,0.5,-288.71,2024,2,Feb,2024-02,7,-24.65
7706,US-2024-100773,2024-02-08,2024-02-15,Second Class,CG-62944,Corporate,Central,Ohio,Office Supplies,Binders,536.74,5,0.5,82.38,2024,2,Feb,2024-02,7,15.35
7707,US-2024-105522,2024-02-08,2024-02-10,Standard Class,CG-41600,Home Office,West,Washington,Technology,Accessories,1035.13,2,0.0,231.41,2024,2,Feb,2024-02,2,22.36
7708,US-2024-103668,2024-02-08,2024-02-11,Standard Class,CG-73831,Corporate,Central,Texas,Technology,Accessories,1608.48,7,0.0,-366.69,2024,2,Feb,2024-02,3,-22.8
7709,US-2024-107656,2024-02-08,2024-02-15,Second Class,CG-76639,Corporate,Central,Illinois,Technology,Copiers,4924.28,7,0.15,-263.64,2024,2,Feb,2024-02,7,-5.35
7710,US-2024-104558,2024-02-08,2024-02-09,Standard Class,CG-13447,Home Office,South,Georgia,Technology,Machines,555.12,4,0.3,99.95,2024,2,Feb,2024-02,1,18.01
7711,US-2024-109001,2024-02-08,2024-02-09,Second Class,CG-81742,Home Office,East,Massachusetts,Technology,Copiers,6862.49,8,0.4,1797.93,2024,2,Feb,2024-02,1,26.2
7712,US-2024-106589,2024-02-09,2024-02-10,Standard Class,CG-14653,Corporate,South,Georgia,Office Supplies,Labels,13.47,2,0.1,-0.64,2024,2,Feb,2024-02,1,-4.75
7713,US-2024-100683,2024-02-09,2024-02-13,Second Class,CG-11675,Home Office,Central,Michigan,Furniture,Chairs,702.24,8,0.2,155.27,2024,2,Feb,2024-02,4,22.11
7714,US-2024-108567,2024-02-09,2024-02-12,Second Class,CG-13501,Home Office,East,Massachusetts,Technology,Phones,273.07,6,0.5,5.06,2024,2,Feb,2024-02,3,1.85
7715,US-2024-101669,2024-02-10,2024-02-11,Second Class,CG-63406,Consumer,South,Georgia,Office Supplies,Storage,138.95,4,0.4,9.25,2024,2,Feb,2024-02,1,6.66
7716,US-2024-109833,2024-02-10,2024-02-12,Second Class,CG-77803,Home Office,East,Pennsylvania,Technology,Accessories,4651.22,5,0.4,693.56,2024,2,Feb,2024-02,2,14.91
7717,US-2024-104366,2024-02-10,2024-02-17,Same Day,CG-95832,Home Office,West,California,Office Supplies,Art,92.2,1,0.0,-21.99,2024,2,Feb,2024-02,7,-23.85
7718,US-2024-105013,2024-02-10,2024-02-13,First Class,CG-57975,Corporate,South,Tennessee,Technology,Machines,4502.87,5,0.0,1483.67,2024,2,Feb,2024-02,3,32.95
7719,US-2024-102250,2024-02-10,2024-02-17,Second Class,CG-48606,Consumer,Central,Illinois,Technology,Machines,3407.2,4,0.1,39.62,2024,2,Feb,2024-02,7,1.16
7720,US-2024-106815,2024-02-10,2024-02-15,Same Day,CG-59839,Home Office,South,Tennessee,Technology,Machines,6147.9,7,0.1,682.0,2024,2,Feb,2024-02,5,11.09
7721,US-2024-104413,2024-02-10,2024-02-11,Same Day,CG-29091,Corporate,Central,Illinois,Office Supplies,Binders,627.99,5,0.0,110.3,2024,2,Feb,2024-02,1,17.56
7722,US-2024-102451,2024-02-11,2024-02-13,Same Day,CG-96684,Corporate,South,Alabama,Technology,Machines,3416.62,4,0.15,427.51,2024,2,Feb,2024-02,2,12.51
7723,US-2024-102707,2024-02-11,2024-02-16,Second Class,CG-87915,Corporate,East,Pennsylvania,Technology,Accessories,1787.18,6,0.0,-316.38,2024,2,Feb,2024-02,5,-17.7
7724,US-2024-102748,2024-02-11,2024-02-14,Standard Class,CG-89050,Consumer,Central,Illinois,Furniture,Bookcases,4664.15,7,0.1,-160.13,2024,2,Feb,2024-02,3,-3.43
7725,US-2024-101187,2024-02-11,2024-02-18,Standard Class,CG-31245,Home Office,East,New York,Office Supplies,Binders,845.29,7,0.0,13.96,2024,2,Feb,2024-02,7,1.65
7726,US-2024-104301,2024-02-12,2024-02-17,Second Class,CG-63706,Corporate,Central,Illinois,Technology,Copiers,4423.77,7,0.0,136.52,2024,2,Feb,2024-02,5,3.09
7727,US-2024-100586,2024-02-12,2024-02-16,Standard Class,CG-19403,Home Office,Central,Michigan,Furniture,Bookcases,2268.88,3,0.0,-74.53,2024,2,Feb,2024-02,4,-3.28
7728,US-2024-106155,2024-02-12,2024-02-17,Same Day,CG-38967,Home Office,East,Massachusetts,Technology,Copiers,1626.47,4,0.2,484.98,2024,2,Feb,2024-02,5,29.82
7729,US-2024-108104,2024-02-12,2024-02-14,First Class,CG-40663,Home Office,South,Florida,Technology,Machines,4578.05,7,0.0,-20.52,2024,2,Feb,2024-02,2,-0.45
7730,US-2024-107550,2024-02-12,2024-02-17,First Class,CG-52468,Corporate,South,North Carolina,Technology,Copiers,6527.63,6,0.0,802.51,2024,2,Feb,2024-02,5,12.29
7731,US-2024-103154,2024-02-12,2024-02-18,Standard Class,CG-29476,Corporate,Central,Texas,Technology,Machines,199.41,1,0.2,25.57,2024,2,Feb,2024-02,6,12.82
7732,US-2024-103574,2024-02-12,2024-02-18,Second Class,CG-70217,Home Office,East,Virginia,Furniture,Tables,4482.94,7,0.1,775.11,2024,2,Feb,2024-02,6,17.29
7733,US-2024-105363,2024-02-12,2024-02-14,First Class,CG-51435,Home Office,East,Massachusetts,Furniture,Chairs,128.13,1,0.0,-29.55,2024,2,Feb,2024-02,2,-23.06
7734,US-2024-102918,2024-02-12,2024-02-17,First Class,CG-25113,Home Office,Central,Illinois,Furniture,Furnishings,1337.14,7,0.5,-157.94,2024,2,Feb,2024-02,5,-11.81
7735,US-2024-109197,2024-02-13,2024-02-16,Same Day,CG-46663,Corporate,South,North Carolina,Furniture,Tables,897.87,2,0.0,-167.37,2024,2,Feb,2024-02,3,-18.64
7736,US-2024-108471,2024-02-13,2024-02-19,Same Day,CG-92651,Home Office,West,Washington,Furniture,Bookcases,2240.6,5,0.2,-112.46,2024,2,Feb,2024-02,6,-5.02
7737,US-2024-105665,2024-02-13,2024-02-15,Same Day,CG-49874,Consumer,West,California,Technology,Phones,6752.98,8,0.2,1078.87,2024,2,Feb,2024-02,2,15.98
7738,US-2024-101909,2024-02-13,2024-02-17,Same Day,CG-61456,Corporate,Central,Illinois,Furniture,Tables,589.93,2,0.0,-139.03,2024,2,Feb,2024-02,4,-23.57
7739,US-2024-103299,2024-02-13,2024-02-15,Second Class,CG-98830,Consumer,East,Pennsylvania,Technology,Copiers,2950.44,8,0.5,-408.51,2024,2,Feb,2024-02,2,-13.85
7740,US-2024-102151,2024-02-13,2024-02-17,Standard Class,CG-75562,Home Office,South,Georgia,Furniture,Furnishings,2720.62,7,0.0,-272.28,2024,2,Feb,2024-02,4,-10.01
7741,US-2024-102084,2024-02-13,2024-02-16,Second Class,CG-99295,Corporate,Central,Missouri,Office Supplies,Paper,211.96,3,0.15,46.85,2024,2,Feb,2024-02,3,22.1
7742,US-2024-104523,2024-02-13,2024-02-20,Second Class,CG-88431,Consumer,East,New York,Technology,Copiers,2948.16,5,0.4,205.58,2024,2,Feb,2024-02,7,6.97
